,index,date,county,fips_code,inflow,outflow,net_flow
3945,4119,2021-03-27,       Putnam County,36079,630643.0,870629.0,-239986.0
3946,4223,2021-03-27,       Queens County,36081,14394842.0,16542036.0,-2147194.0
3947,4327,2021-03-27,       Rensselaer County,36083,965386.0,1134900.0,-169514.0
3948,4431,2021-03-27,       Richmond County,36085,3472620.0,4177428.0,-704808.0
3949,4535,2021-03-27,       Rockland County,36087,2221236.0,2633050.0,-411814.0
3950,4743,2021-03-27,       Saratoga County,36091,1592347.0,1748356.0,-156009.0
3951,4847,2021-03-27,       Schenectady County,36093,966571.0,1054966.0,-88395.0
3952,4951,2021-03-27,       Schoharie County,36095,159809.0,208415.0,-48606.0
3953,5055,2021-03-27,       Schuyler County,36097,92783.0,112311.0,-19528.0
3954,5159,2021-03-27,       Seneca County,36099,256705.0,234224.0,22481.0
3955,4639,2021-03-27,       St. Lawrence County,36089,661766.0,741870.0,-80104.0
3956,5263,2021-03-27,       Steuben County,36101,671432.0,732593.0,-61161.0
3957,5367,2021-03-27,       Suffolk County,36103,12408123.0,13298286.0,-890163.0
3958,5471,2021-03-27,       Sullivan County,36105,364685.0,563077.0,-198392.0
3959,5575,2021-03-27,       Tioga County,36107,237519.0,417131.0,-179612.0
3960,5679,2021-03-27,       Tompkins County,36109,722856.0,681853.0,41003.0
3961,5783,2021-03-27,       Ulster County,36111,1044171.0,1303847.0,-259676.0
3962,5887,2021-03-27,       Warren County,36113,777256.0,439127.0,338129.0
3963,5991,2021-03-27,       Washington County,36115,272667.0,533088.0,-260421.0
3964,6095,2021-03-27,       Wayne County,36117,404398.0,691241.0,-286843.0
3965,6199,2021-03-27,       Westchester County,36119,7393382.0,7453155.0,-59773.0
3966,6303,2021-03-27,       Wyoming County,36121,169421.0,291528.0,-122107.0
3967,6407,2021-03-27,       Yates County,36123,117537.0,167647.0,-50110.0
3968,64,2021-04-03,       Albany County,36001,2625858.0,2138603.0,487255.0
3969,168,2021-04-03,       Allegany County,36003,220005.0,373801.0,-153796.0
3970,272,2021-04-03,       Bronx County,36005,7842360.0,9568538.0,-1726178.0
3971,376,2021-04-03,       Broome County,36007,1688911.0,1472207.0,216704.0
3972,480,2021-04-03,       Cattaraugus County,36009,568777.0,624214.0,-55437.0
3973,584,2021-04-03,       Cayuga County,36011,468509.0,611362.0,-142853.0
3974,688,2021-04-03,       Chautauqua County,36013,949135.0,1086658.0,-137523.0
3975,792,2021-04-03,       Chemung County,36015,774941.0,686660.0,88281.0
3976,896,2021-04-03,       Chenango County,36017,255413.0,345797.0,-90384.0
3977,1000,2021-04-03,       Clinton County,36019,552465.0,550874.0,1591.0
3978,1104,2021-04-03,       Columbia County,36021,355652.0,484414.0,-128762.0
3979,1208,2021-04-03,       Cortland County,36023,388904.0,384722.0,4182.0
3980,1312,2021-04-03,       Delaware County,36025,210205.0,315874.0,-105669.0
3981,1416,2021-04-03,       Dutchess County,36027,2086147.0,2426338.0,-340191.0
3982,1520,2021-04-03,       Erie County,36029,7119554.0,7257519.0,-137965.0
3983,1624,2021-04-03,       Essex County,36031,249017.0,258968.0,-9951.0
3984,1728,2021-04-03,       Franklin County,36033,275132.0,382041.0,-106909.0
3985,1832,2021-04-03,       Fulton County,36035,316442.0,426317.0,-109875.0
3986,1936,2021-04-03,       Genesee County,36037,455697.0,445114.0,10583.0
3987,2040,2021-04-03,       Greene County,36039,287900.0,351605.0,-63705.0
3988,2144,2021-04-03,       Hamilton County,36041,10579.0,36351.0,-25772.0
3989,2248,2021-04-03,       Herkimer County,36043,349798.0,502916.0,-153118.0
3990,2352,2021-04-03,       Jefferson County,36045,930951.0,954613.0,-23662.0
3991,2456,2021-04-03,       Kings County,36047,15348246.0,18515240.0,-3166994.0
3992,2560,2021-04-03,       Lewis County,36049,124346.0,230585.0,-106239.0
3993,2664,2021-04-03,       Livingston County,36051,391023.0,539039.0,-148016.0
3994,2768,2021-04-03,       Madison County,36053,385404.0,521488.0,-136084.0
3995,2872,2021-04-03,       Monroe County,36055,5597578.0,5859883.0,-262305.0
3996,2976,2021-04-03,       Montgomery County,36057,384866.0,359351.0,25515.0
3997,3080,2021-04-03,       Nassau County,36059,12412458.0,13472359.0,-1059901.0
3998,3184,2021-04-03,       New York County,36061,14244261.0,9642994.0,4601267.0
3999,3288,2021-04-03,       Niagara County,36063,1546134.0,1751662.0,-205528.0
4000,3392,2021-04-03,       Oneida County,36065,2007838.0,1854663.0,153175.0
4001,3496,2021-04-03,       Onondaga County,36067,3725524.0,3637026.0,88498.0
4002,3600,2021-04-03,       Ontario County,36069,1015515.0,868168.0,147347.0
4003,3704,2021-04-03,       Orange County,36071,3504059.0,3413050.0,91009.0
4004,3808,2021-04-03,       Orleans County,36073,162855.0,326780.0,-163925.0
4005,3912,2021-04-03,       Oswego County,36075,636011.0,939089.0,-303078.0
4006,4016,2021-04-03,       Otsego County,36077,398749.0,402606.0,-3857.0
4007,4120,2021-04-03,       Putnam County,36079,649071.0,934436.0,-285365.0
4008,4224,2021-04-03,       Queens County,36081,14854000.0,17963159.0,-3109159.0
4009,4328,2021-04-03,       Rensselaer County,36083,1009136.0,1255088.0,-245952.0
4010,4432,2021-04-03,       Richmond County,36085,3648636.0,4543027.0,-894391.0
4011,4536,2021-04-03,       Rockland County,36087,2326868.0,2943427.0,-616559.0
4012,4744,2021-04-03,       Saratoga County,36091,1597967.0,1808978.0,-211011.0
4013,4848,2021-04-03,       Schenectady County,36093,987022.0,1068416.0,-81394.0
4014,4952,2021-04-03,       Schoharie County,36095,155321.0,213744.0,-58423.0
4015,5056,2021-04-03,       Schuyler County,36097,101694.0,135441.0,-33747.0
4016,5160,2021-04-03,       Seneca County,36099,274236.0,251193.0,23043.0
4017,4640,2021-04-03,       St. Lawrence County,36089,600377.0,704606.0,-104229.0
4018,5264,2021-04-03,       Steuben County,36101,681410.0,789353.0,-107943.0
4019,5368,2021-04-03,       Suffolk County,36103,13456234.0,14704580.0,-1248346.0
4020,5472,2021-04-03,       Sullivan County,36105,370582.0,590223.0,-219641.0
4021,5576,2021-04-03,       Tioga County,36107,229803.0,418746.0,-188943.0
4022,5680,2021-04-03,       Tompkins County,36109,760659.0,680336.0,80323.0
4023,5784,2021-04-03,       Ulster County,36111,1115385.0,1387639.0,-272254.0
4024,5888,2021-04-03,       Warren County,36113,787968.0,475074.0,312894.0
4025,5992,2021-04-03,       Washington County,36115,248979.0,499639.0,-250660.0
4026,6096,2021-04-03,       Wayne County,36117,383637.0,722527.0,-338890.0
4027,6200,2021-04-03,       Westchester County,36119,7483522.0,8320687.0,-837165.0
4028,6304,2021-04-03,       Wyoming County,36121,167317.0,312570.0,-145253.0
4029,6408,2021-04-03,       Yates County,36123,123754.0,212466.0,-88712.0
4030,65,2021-04-10,       Albany County,36001,2563097.0,2160857.0,402240.0
4031,169,2021-04-10,       Allegany County,36003,199248.0,378275.0,-179027.0
4032,273,2021-04-10,       Bronx County,36005,7750670.0,8909063.0,-1158393.0
4033,377,2021-04-10,       Broome County,36007,1612163.0,1485651.0,126512.0
4034,481,2021-04-10,       Cattaraugus County,36009,543380.0,633060.0,-89680.0
4035,585,2021-04-10,       Cayuga County,36011,484563.0,577419.0,-92856.0
4036,689,2021-04-10,       Chautauqua County,36013,907976.0,1081379.0,-173403.0
4037,793,2021-04-10,       Chemung County,36015,724650.0,737304.0,-12654.0
4038,897,2021-04-10,       Chenango County,36017,248202.0,373564.0,-125362.0
4039,1001,2021-04-10,       Clinton County,36019,534363.0,581863.0,-47500.0
4040,1105,2021-04-10,       Columbia County,36021,342440.0,476742.0,-134302.0
4041,1209,2021-04-10,       Cortland County,36023,397067.0,358440.0,38627.0
4042,1313,2021-04-10,       Delaware County,36025,189991.0,330367.0,-140376.0
4043,1417,2021-04-10,       Dutchess County,36027,2050553.0,2261370.0,-210817.0
4044,1521,2021-04-10,       Erie County,36029,6594202.0,7216659.0,-622457.0
4045,1625,2021-04-10,       Essex County,36031,209521.0,287473.0,-77952.0
4046,1729,2021-04-10,       Franklin County,36033,272219.0,409900.0,-137681.0
4047,1833,2021-04-10,       Fulton County,36035,307178.0,450962.0,-143784.0
4048,1937,2021-04-10,       Genesee County,36037,456428.0,407820.0,48608.0
4049,2041,2021-04-10,       Greene County,36039,270028.0,349360.0,-79332.0
4050,2145,2021-04-10,       Hamilton County,36041,12712.0,33688.0,-20976.0
4051,2249,2021-04-10,       Herkimer County,36043,328317.0,524206.0,-195889.0
4052,2353,2021-04-10,       Jefferson County,36045,857777.0,937851.0,-80074.0
4053,2457,2021-04-10,       Kings County,36047,15266294.0,17195176.0,-1928882.0
4054,2561,2021-04-10,       Lewis County,36049,115889.0,231495.0,-115606.0
4055,2665,2021-04-10,       Livingston County,36051,406014.0,473428.0,-67414.0
4056,2769,2021-04-10,       Madison County,36053,395637.0,526463.0,-130826.0
4057,2873,2021-04-10,       Monroe County,36055,5482386.0,5287053.0,195333.0
4058,2977,2021-04-10,       Montgomery County,36057,394863.0,387746.0,7117.0
4059,3081,2021-04-10,       Nassau County,36059,12085423.0,11768389.0,317034.0
4060,3185,2021-04-10,       New York County,36061,13468052.0,8519822.0,4948230.0
4061,3289,2021-04-10,       Niagara County,36063,1478803.0,1706343.0,-227540.0
4062,3393,2021-04-10,       Oneida County,36065,1865001.0,1911355.0,-46354.0
4063,3497,2021-04-10,       Onondaga County,36067,3715460.0,3275757.0,439703.0
4064,3601,2021-04-10,       Ontario County,36069,984306.0,779759.0,204547.0
4065,3705,2021-04-10,       Orange County,36071,3259308.0,3048725.0,210583.0
4066,3809,2021-04-10,       Orleans County,36073,149307.0,310911.0,-161604.0
4067,3913,2021-04-10,       Oswego County,36075,674246.0,888518.0,-214272.0
4068,4017,2021-04-10,       Otsego County,36077,388890.0,410665.0,-21775.0
4069,4121,2021-04-10,       Putnam County,36079,634772.0,826662.0,-191890.0
4070,4225,2021-04-10,       Queens County,36081,14177766.0,16321262.0,-2143496.0
4071,4329,2021-04-10,       Rensselaer County,36083,984473.0,1316434.0,-331961.0
4072,4433,2021-04-10,       Richmond County,36085,3411302.0,4041613.0,-630311.0
4073,4537,2021-04-10,       Rockland County,36087,2222239.0,2566907.0,-344668.0
4074,4745,2021-04-10,       Saratoga County,36091,1530592.0,1890484.0,-359892.0
4075,4849,2021-04-10,       Schenectady County,36093,940602.0,1118955.0,-178353.0
4076,4953,2021-04-10,       Schoharie County,36095,150594.0,225907.0,-75313.0
4077,5057,2021-04-10,       Schuyler County,36097,97297.0,130347.0,-33050.0
4078,5161,2021-04-10,       Seneca County,36099,263210.0,228525.0,34685.0
4079,4641,2021-04-10,       St. Lawrence County,36089,553129.0,725382.0,-172253.0
4080,5265,2021-04-10,       Steuben County,36101,624942.0,808770.0,-183828.0
4081,5369,2021-04-10,       Suffolk County,36103,12405730.0,12974620.0,-568890.0
4082,5473,2021-04-10,       Sullivan County,36105,367621.0,543354.0,-175733.0
4083,5577,2021-04-10,       Tioga County,36107,216735.0,414270.0,-197535.0
4084,5681,2021-04-10,       Tompkins County,36109,717630.0,712039.0,5591.0
4085,5785,2021-04-10,       Ulster County,36111,1046893.0,1250538.0,-203645.0
4086,5889,2021-04-10,       Warren County,36113,783253.0,479818.0,303435.0
4087,5993,2021-04-10,       Washington County,36115,246528.0,522301.0,-275773.0
4088,6097,2021-04-10,       Wayne County,36117,418928.0,654168.0,-235240.0
4089,6201,2021-04-10,       Westchester County,36119,7378389.0,7154357.0,224032.0
4090,6305,2021-04-10,       Wyoming County,36121,172886.0,283401.0,-110515.0
4091,6409,2021-04-10,       Yates County,36123,129034.0,173662.0,-44628.0
4092,66,2021-04-17,       Albany County,36001,2563731.0,1999966.0,563765.0
4093,170,2021-04-17,       Allegany County,36003,220427.0,349640.0,-129213.0
4094,274,2021-04-17,       Bronx County,36005,7429022.0,8677965.0,-1248943.0
4095,378,2021-04-17,       Broome County,36007,1559270.0,1379323.0,179947.0
4096,482,2021-04-17,       Cattaraugus County,36009,569308.0,554942.0,14366.0
4097,586,2021-04-17,       Cayuga County,36011,466171.0,568513.0,-102342.0
4098,690,2021-04-17,       Chautauqua County,36013,901360.0,986164.0,-84804.0
4099,794,2021-04-17,       Chemung County,36015,731630.0,655082.0,76548.0
4100,898,2021-04-17,       Chenango County,36017,263838.0,353036.0,-89198.0
4101,1002,2021-04-17,       Clinton County,36019,522322.0,509914.0,12408.0
4102,1106,2021-04-17,       Columbia County,36021,352194.0,453241.0,-101047.0
4103,1210,2021-04-17,       Cortland County,36023,393099.0,352018.0,41081.0
4104,1314,2021-04-17,       Delaware County,36025,209106.0,297305.0,-88199.0
4105,1418,2021-04-17,       Dutchess County,36027,2007641.0,2199591.0,-191950.0
4106,1522,2021-04-17,       Erie County,36029,6711857.0,6575251.0,136606.0
4107,1626,2021-04-17,       Essex County,36031,176760.0,225854.0,-49094.0
4108,1730,2021-04-17,       Franklin County,36033,290328.0,365926.0,-75598.0
4109,1834,2021-04-17,       Fulton County,36035,307277.0,418832.0,-111555.0
4110,1938,2021-04-17,       Genesee County,36037,441669.0,407442.0,34227.0
4111,2042,2021-04-17,       Greene County,36039,252690.0,330281.0,-77591.0
4112,2146,2021-04-17,       Hamilton County,36041,10070.0,35810.0,-25740.0
4113,2250,2021-04-17,       Herkimer County,36043,342788.0,478244.0,-135456.0
4114,2354,2021-04-17,       Jefferson County,36045,918666.0,870573.0,48093.0
4115,2458,2021-04-17,       Kings County,36047,14959779.0,16856901.0,-1897122.0
4116,2562,2021-04-17,       Lewis County,36049,130042.0,220288.0,-90246.0
4117,2666,2021-04-17,       Livingston County,36051,389865.0,482893.0,-93028.0
4118,2770,2021-04-17,       Madison County,36053,390316.0,480971.0,-90655.0
4119,2874,2021-04-17,       Monroe County,36055,5432901.0,5271834.0,161067.0
4120,2978,2021-04-17,       Montgomery County,36057,396522.0,354924.0,41598.0
4121,3082,2021-04-17,       Nassau County,36059,12311995.0,11727850.0,584145.0
4122,3186,2021-04-17,       New York County,36061,13284784.0,8517076.0,4767708.0
4123,3290,2021-04-17,       Niagara County,36063,1436117.0,1577138.0,-141021.0
4124,3394,2021-04-17,       Oneida County,36065,1876433.0,1719044.0,157389.0
4125,3498,2021-04-17,       Onondaga County,36067,3686000.0,3279188.0,406812.0
4126,3602,2021-04-17,       Ontario County,36069,957258.0,769395.0,187863.0
4127,3706,2021-04-17,       Orange County,36071,3197287.0,3026166.0,171121.0
4128,3810,2021-04-17,       Orleans County,36073,157089.0,295193.0,-138104.0
4129,3914,2021-04-17,       Oswego County,36075,649419.0,896757.0,-247338.0
4130,4018,2021-04-17,       Otsego County,36077,395816.0,383238.0,12578.0
4131,4122,2021-04-17,       Putnam County,36079,634600.0,831970.0,-197370.0
4132,4226,2021-04-17,       Queens County,36081,13903552.0,16002327.0,-2098775.0
4133,4330,2021-04-17,       Rensselaer County,36083,971012.0,1200550.0,-229538.0
4134,4434,2021-04-17,       Richmond County,36085,3401451.0,4004337.0,-602886.0
4135,4538,2021-04-17,       Rockland County,36087,2216972.0,2528770.0,-311798.0
4136,4746,2021-04-17,       Saratoga County,36091,1536217.0,1699046.0,-162829.0
4137,4850,2021-04-17,       Schenectady County,36093,932211.0,1018447.0,-86236.0
4138,4954,2021-04-17,       Schoharie County,36095,144924.0,195441.0,-50517.0
4139,5058,2021-04-17,       Schuyler County,36097,94920.0,114495.0,-19575.0
4140,5162,2021-04-17,       Seneca County,36099,248691.0,210014.0,38677.0
4141,4642,2021-04-17,       St. Lawrence County,36089,618678.0,706771.0,-88093.0
4142,5266,2021-04-17,       Steuben County,36101,664772.0,716239.0,-51467.0
4143,5370,2021-04-17,       Suffolk County,36103,12546917.0,13039262.0,-492345.0
4144,5474,2021-04-17,       Sullivan County,36105,366178.0,537392.0,-171214.0
4145,5578,2021-04-17,       Tioga County,36107,222269.0,388965.0,-166696.0
4146,5682,2021-04-17,       Tompkins County,36109,697068.0,664155.0,32913.0
4147,5786,2021-04-17,       Ulster County,36111,1032508.0,1246364.0,-213856.0
4148,5890,2021-04-17,       Warren County,36113,730489.0,450061.0,280428.0
4149,5994,2021-04-17,       Washington County,36115,242094.0,484067.0,-241973.0
4150,6098,2021-04-17,       Wayne County,36117,401036.0,673160.0,-272124.0
4151,6202,2021-04-17,       Westchester County,36119,7379068.0,7083531.0,295537.0
4152,6306,2021-04-17,       Wyoming County,36121,165086.0,283431.0,-118345.0
4153,6410,2021-04-17,       Yates County,36123,115312.0,161568.0,-46256.0
4154,67,2021-04-24,       Albany County,36001,2524095.0,1970722.0,553373.0
4155,171,2021-04-24,       Allegany County,36003,210400.0,346919.0,-136519.0
4156,275,2021-04-24,       Bronx County,36005,7524922.0,8696970.0,-1172048.0
4157,379,2021-04-24,       Broome County,36007,1590759.0,1399596.0,191163.0
4158,483,2021-04-24,       Cattaraugus County,36009,553903.0,537695.0,16208.0
4159,587,2021-04-24,       Cayuga County,36011,485547.0,580637.0,-95090.0
4160,691,2021-04-24,       Chautauqua County,36013,915569.0,980681.0,-65112.0
4161,795,2021-04-24,       Chemung County,36015,726787.0,665231.0,61556.0
4162,899,2021-04-24,       Chenango County,36017,244388.0,340554.0,-96166.0
4163,1003,2021-04-24,       Clinton County,36019,521045.0,512560.0,8485.0
4164,1107,2021-04-24,       Columbia County,36021,363004.0,448379.0,-85375.0
4165,1211,2021-04-24,       Cortland County,36023,392926.0,349323.0,43603.0
4166,1315,2021-04-24,       Delaware County,36025,200093.0,305976.0,-105883.0
4167,1419,2021-04-24,       Dutchess County,36027,2067215.0,2243438.0,-176223.0
4168,1523,2021-04-24,       Erie County,36029,6713999.0,6496958.0,217041.0
4169,1627,2021-04-24,       Essex County,36031,184971.0,219575.0,-34604.0
4170,1731,2021-04-24,       Franklin County,36033,279613.0,346620.0,-67007.0
4171,1835,2021-04-24,       Fulton County,36035,302254.0,407272.0,-105018.0
4172,1939,2021-04-24,       Genesee County,36037,439100.0,400297.0,38803.0
4173,2043,2021-04-24,       Greene County,36039,250855.0,320879.0,-70024.0
