,date,county,census_fips_code,retail_and_recreation_percent_change,grocery_and_pharmacy_percent_change,parks_percent_change,transit_stations_percent_change,workplaces_percent_change,residential_percent_change
6639,2022-03-19,Albany County,36001.0,-20.142857142857142,-5.142857142857143,37.285714285714285,-35.285714285714285,-28.428571428571427,5.857142857142857
6700,2022-03-26,Albany County,36001.0,-20.285714285714285,-6.0,29.428571428571427,-35.285714285714285,-27.571428571428573,5.714285714285714
6761,2022-04-02,Albany County,36001.0,-20.428571428571427,-6.142857142857143,27.0,-37.57142857142857,-27.0,5.714285714285714
6822,2022-04-09,Albany County,36001.0,-20.0,-3.857142857142857,30.428571428571427,-36.0,-26.714285714285715,5.428571428571429
6883,2022-04-16,Albany County,36001.0,-17.857142857142858,2.5714285714285716,62.857142857142854,-33.42857142857143,-29.0,5.285714285714286
6944,2022-04-23,Albany County,36001.0,-24.428571428571427,-9.571428571428571,54.857142857142854,-35.857142857142854,-37.285714285714285,6.285714285714286
7005,2022-04-30,Albany County,36001.0,-18.285714285714285,-1.5714285714285714,70.42857142857143,-31.714285714285715,-27.285714285714285,4.428571428571429
7066,2022-05-07,Albany County,36001.0,-15.142857142857142,2.5714285714285716,91.14285714285714,-31.428571428571427,-28.857142857142858,4.0
7127,2022-05-14,Albany County,36001.0,-13.428571428571429,3.142857142857143,100.57142857142857,-29.0,-29.428571428571427,3.142857142857143
7188,2022-05-21,Albany County,36001.0,-18.428571428571427,-0.7142857142857143,68.57142857142857,-30.857142857142858,-30.142857142857142,3.857142857142857
7249,2022-05-28,Albany County,36001.0,-17.285714285714285,1.1428571428571428,107.57142857142857,-32.714285714285715,-31.857142857142858,3.857142857142857
7310,2022-06-04,Albany County,36001.0,-20.857142857142858,-0.7142857142857143,104.57142857142857,-32.857142857142854,-36.57142857142857,3.857142857142857
7371,2022-06-11,Albany County,36001.0,-16.857142857142858,1.8571428571428572,97.57142857142857,-28.571428571428573,-29.285714285714285,3.142857142857143
7432,2022-06-18,Albany County,36001.0,-16.714285714285715,3.0,98.14285714285714,-27.285714285714285,-30.0,3.0
7493,2022-06-25,Albany County,36001.0,-16.142857142857142,1.8571428571428572,101.85714285714286,-27.571428571428573,-34.714285714285715,4.0
7554,2022-07-02,Albany County,36001.0,-18.571428571428573,0.5714285714285714,116.85714285714286,-27.428571428571427,-36.142857142857146,3.7142857142857144
7615,2022-07-09,Albany County,36001.0,-22.571428571428573,-3.857142857142857,114.28571428571429,-30.857142857142858,-42.857142857142854,4.571428571428571
7676,2022-07-16,Albany County,36001.0,-19.428571428571427,-3.2857142857142856,112.14285714285714,-27.714285714285715,-36.0,4.0
7737,2022-07-23,Albany County,36001.0,-19.285714285714285,-4.571428571428571,114.0,-29.428571428571427,-35.857142857142854,6.0
7798,2022-07-30,Albany County,36001.0,-19.0,-6.285714285714286,107.28571428571429,-27.571428571428573,-36.0,4.571428571428571
7859,2022-08-06,Albany County,36001.0,-18.571428571428573,-4.428571428571429,101.42857142857143,-28.142857142857142,-35.714285714285715,4.285714285714286
7920,2022-08-13,Albany County,36001.0,-18.714285714285715,-5.142857142857143,111.57142857142857,-26.428571428571427,-35.57142857142857,4.285714285714286
7981,2022-08-20,Albany County,36001.0,-14.428571428571429,-3.142857142857143,114.71428571428571,-23.285714285714285,-35.57142857142857,6.0
8042,2022-08-27,Albany County,36001.0,-16.285714285714285,-3.7142857142857144,71.85714285714286,-21.857142857142858,-36.42857142857143,6.428571428571429
8103,2022-09-03,Albany County,36001.0,-15.285714285714286,-2.142857142857143,100.42857142857143,-23.428571428571427,-36.714285714285715,4.0
8164,2022-09-10,Albany County,36001.0,-19.0,-1.7142857142857142,52.142857142857146,-28.285714285714285,-40.0,5.0
8225,2022-09-17,Albany County,36001.0,-18.142857142857142,-2.5714285714285716,83.85714285714286,-25.285714285714285,-32.714285714285715,3.0
8286,2022-09-24,Albany County,36001.0,-20.0,-0.7142857142857143,75.57142857142857,-26.857142857142858,-32.285714285714285,4.0
8347,2022-10-01,Albany County,36001.0,-18.0,2.7142857142857144,71.42857142857143,-28.0,-31.428571428571427,4.0
8408,2022-10-08,Albany County,36001.0,-19.142857142857142,3.7142857142857144,67.57142857142857,-27.857142857142858,-30.428571428571427,4.285714285714286
8469,2022-10-15,Albany County,36001.0,-19.142857142857142,3.0,85.14285714285714,-27.857142857142858,-33.0,4.571428571428571
1,2020-02-15,Allegany County,36003.0,23.0,-11.0,0.0,0.0,6.0,0.0
62,2020-02-22,Allegany County,36003.0,19.142857142857142,-0.8571428571428571,0.0,0.0,-10.285714285714286,2.5714285714285716
123,2020-02-29,Allegany County,36003.0,12.285714285714286,2.7142857142857144,0.0,0.0,0.14285714285714285,1.8571428571428572
184,2020-03-07,Allegany County,36003.0,23.714285714285715,9.285714285714286,0.0,0.0,2.857142857142857,-0.14285714285714285
245,2020-03-14,Allegany County,36003.0,14.714285714285714,13.0,0.0,0.0,-1.2857142857142858,0.14285714285714285
306,2020-03-21,Allegany County,36003.0,-24.428571428571427,10.714285714285714,0.0,0.0,-24.571428571428573,9.571428571428571
367,2020-03-28,Allegany County,36003.0,-45.42857142857143,-16.714285714285715,0.0,0.0,-40.714285714285715,16.285714285714285
428,2020-04-04,Allegany County,36003.0,-42.857142857142854,-13.142857142857142,0.0,0.0,-42.285714285714285,17.428571428571427
489,2020-04-11,Allegany County,36003.0,-35.0,-5.714285714285714,0.0,0.0,-44.714285714285715,17.0
550,2020-04-18,Allegany County,36003.0,-35.0,-17.428571428571427,0.0,0.0,-43.285714285714285,16.857142857142858
611,2020-04-25,Allegany County,36003.0,-35.0,-13.285714285714286,0.0,0.0,-40.57142857142857,16.714285714285715
672,2020-05-02,Allegany County,36003.0,-35.0,-7.0,0.0,0.0,-39.714285714285715,14.285714285714286
733,2020-05-09,Allegany County,36003.0,-35.0,-0.2857142857142857,0.0,0.0,-37.42857142857143,14.285714285714286
794,2020-05-16,Allegany County,36003.0,-34.857142857142854,-2.857142857142857,0.0,0.0,-35.142857142857146,13.428571428571429
855,2020-05-23,Allegany County,36003.0,-28.285714285714285,8.285714285714286,0.0,0.0,-33.714285714285715,10.571428571428571
916,2020-05-30,Allegany County,36003.0,-33.57142857142857,8.571428571428571,0.0,0.0,-34.142857142857146,10.285714285714286
977,2020-06-06,Allegany County,36003.0,-27.428571428571427,8.0,0.0,0.0,-27.571428571428573,8.571428571428571
1038,2020-06-13,Allegany County,36003.0,-18.714285714285715,11.571428571428571,0.0,0.0,-27.0,6.571428571428571
1099,2020-06-20,Allegany County,36003.0,-14.0,12.428571428571429,0.0,0.0,-24.571428571428573,5.428571428571429
1160,2020-06-27,Allegany County,36003.0,-12.428571428571429,10.857142857142858,0.0,0.0,-25.0,5.571428571428571
1221,2020-07-04,Allegany County,36003.0,-7.571428571428571,23.142857142857142,0.0,0.0,-30.142857142857142,4.142857142857143
1282,2020-07-11,Allegany County,36003.0,-8.0,14.714285714285714,0.0,0.0,-28.428571428571427,5.142857142857143
1343,2020-07-18,Allegany County,36003.0,-10.0,9.571428571428571,0.0,0.0,-27.714285714285715,5.285714285714286
1404,2020-07-25,Allegany County,36003.0,-13.857142857142858,12.428571428571429,0.0,0.0,-27.714285714285715,4.857142857142857
1465,2020-08-01,Allegany County,36003.0,-9.857142857142858,10.142857142857142,0.0,0.0,-26.714285714285715,4.714285714285714
1526,2020-08-08,Allegany County,36003.0,-9.857142857142858,8.428571428571429,0.0,0.0,-26.0,4.285714285714286
1587,2020-08-15,Allegany County,36003.0,-9.285714285714286,10.571428571428571,0.0,0.0,-27.142857142857142,3.142857142857143
1648,2020-08-22,Allegany County,36003.0,-5.0,12.0,0.0,0.0,-8.0,2.8333333333333335
1709,2020-08-29,Allegany County,36003.0,-5.0,12.0,0.0,0.0,-8.0,3.4
1765,2020-09-05,Allegany County,36003.0,-5.0,12.0,0.0,0.0,-8.0,2.4
1821,2020-09-12,Allegany County,36003.0,-3.6666666666666665,5.666666666666667,0.0,0.0,-52.166666666666664,0.8333333333333334
1882,2020-09-19,Allegany County,36003.0,-4.285714285714286,1.5714285714285714,0.0,0.0,-21.571428571428573,1.1428571428571428
1943,2020-09-26,Allegany County,36003.0,-7.142857142857143,5.714285714285714,0.0,0.0,-19.857142857142858,1.0
2004,2020-10-03,Allegany County,36003.0,-10.285714285714286,6.857142857142857,0.0,0.0,-18.857142857142858,0.7142857142857143
2065,2020-10-10,Allegany County,36003.0,-9.428571428571429,6.285714285714286,0.0,0.0,-17.714285714285715,1.1428571428571428
2126,2020-10-17,Allegany County,36003.0,-3.7142857142857144,-0.5714285714285714,0.0,0.0,-20.142857142857142,3.4285714285714284
2187,2020-10-24,Allegany County,36003.0,-4.714285714285714,-2.2857142857142856,0.0,0.0,-15.142857142857142,3.7142857142857144
2248,2020-10-31,Allegany County,36003.0,-8.0,0.8571428571428571,0.0,0.0,-14.142857142857142,3.857142857142857
2309,2020-11-07,Allegany County,36003.0,-3.0,2.857142857142857,0.0,0.0,-13.714285714285714,3.7142857142857144
2370,2020-11-14,Allegany County,36003.0,-7.714285714285714,-2.7142857142857144,0.0,0.0,-17.142857142857142,5.285714285714286
2431,2020-11-21,Allegany County,36003.0,-10.571428571428571,-2.5714285714285716,0.0,0.0,-17.571428571428573,5.714285714285714
2492,2020-11-28,Allegany County,36003.0,-23.0,-4.714285714285714,0.0,0.0,-41.0,10.0
2553,2020-12-05,Allegany County,36003.0,-19.428571428571427,-5.714285714285714,0.0,0.0,-25.142857142857142,8.285714285714286
2614,2020-12-12,Allegany County,36003.0,-22.428571428571427,-5.714285714285714,0.0,0.0,-24.0,7.571428571428571
2675,2020-12-19,Allegany County,36003.0,-24.714285714285715,-8.571428571428571,0.0,0.0,-27.428571428571427,10.0
2736,2020-12-26,Allegany County,36003.0,-27.857142857142858,-8.857142857142858,0.0,0.0,-39.857142857142854,13.857142857142858
2797,2021-01-02,Allegany County,36003.0,-27.571428571428573,-15.857142857142858,0.0,0.0,-42.285714285714285,17.857142857142858
2858,2021-01-09,Allegany County,36003.0,-21.428571428571427,-11.857142857142858,0.0,0.0,-23.428571428571427,11.428571428571429
2919,2021-01-16,Allegany County,36003.0,-24.142857142857142,-14.714285714285714,0.0,0.0,-25.285714285714285,9.0
2980,2021-01-23,Allegany County,36003.0,-27.571428571428573,-21.142857142857142,0.0,0.0,-29.428571428571427,10.142857142857142
3041,2021-01-30,Allegany County,36003.0,-25.285714285714285,-17.571428571428573,0.0,0.0,-24.285714285714285,9.571428571428571
3102,2021-02-06,Allegany County,36003.0,-22.0,-11.0,0.0,0.0,-23.428571428571427,9.0
3163,2021-02-13,Allegany County,36003.0,-20.428571428571427,-11.0,0.0,0.0,-21.0,8.142857142857142
3224,2021-02-20,Allegany County,36003.0,-18.571428571428573,-14.714285714285714,0.0,0.0,-30.714285714285715,10.714285714285714
3285,2021-02-27,Allegany County,36003.0,-14.0,-12.714285714285714,0.0,0.0,-21.285714285714285,8.0
3346,2021-03-06,Allegany County,36003.0,-8.857142857142858,-7.0,0.0,0.0,-19.571428571428573,6.571428571428571
3407,2021-03-13,Allegany County,36003.0,-1.1428571428571428,-2.142857142857143,0.0,0.0,-18.428571428571427,4.428571428571429
3468,2021-03-20,Allegany County,36003.0,3.5714285714285716,-3.0,0.0,0.0,-17.857142857142858,3.4285714285714284
3529,2021-03-27,Allegany County,36003.0,10.714285714285714,0.0,0.0,0.0,-16.571428571428573,2.4285714285714284
3590,2021-04-03,Allegany County,36003.0,8.571428571428571,5.714285714285714,0.0,0.0,-19.857142857142858,3.4285714285714284
3651,2021-04-10,Allegany County,36003.0,9.857142857142858,9.142857142857142,0.0,0.0,-27.428571428571427,2.4285714285714284
3712,2021-04-17,Allegany County,36003.0,7.857142857142857,4.285714285714286,0.0,0.0,-15.714285714285714,2.2857142857142856
3773,2021-04-24,Allegany County,36003.0,7.428571428571429,1.5714285714285714,0.0,0.0,-15.428571428571429,2.5714285714285716
3834,2021-05-01,Allegany County,36003.0,10.142857142857142,-1.1428571428571428,0.0,0.0,-15.428571428571429,1.4285714285714286
3895,2021-05-08,Allegany County,36003.0,10.0,1.5714285714285714,0.0,0.0,-15.571428571428571,1.1428571428571428
3956,2021-05-15,Allegany County,36003.0,8.428571428571429,6.714285714285714,0.0,0.0,-22.714285714285715,0.0
4017,2021-05-22,Allegany County,36003.0,9.142857142857142,12.142857142857142,0.0,0.0,-23.0,-1.1428571428571428
4078,2021-05-29,Allegany County,36003.0,7.857142857142857,13.857142857142858,0.0,0.0,-27.428571428571427,0.2857142857142857
4139,2021-06-05,Allegany County,36003.0,8.0,18.714285714285715,0.0,0.0,-33.42857142857143,0.14285714285714285
4200,2021-06-12,Allegany County,36003.0,11.285714285714286,15.714285714285714,0.0,0.0,-25.142857142857142,-1.2857142857142858
4261,2021-06-19,Allegany County,36003.0,17.0,14.142857142857142,0.0,0.0,-26.857142857142858,-0.8571428571428571
4322,2021-06-26,Allegany County,36003.0,16.428571428571427,14.0,0.0,0.0,-30.285714285714285,-0.7142857142857143
4383,2021-07-03,Allegany County,36003.0,17.857142857142858,20.142857142857142,0.0,0.0,-39.285714285714285,-0.5714285714285714
4444,2021-07-10,Allegany County,36003.0,19.142857142857142,18.285714285714285,0.0,0.0,-43.0,0.7142857142857143
4505,2021-07-17,Allegany County,36003.0,14.0,14.0,0.0,0.0,-36.42857142857143,0.42857142857142855
4566,2021-07-24,Allegany County,36003.0,21.0,21.714285714285715,0.0,0.0,-36.0,-0.42857142857142855
4627,2021-07-31,Allegany County,36003.0,19.857142857142858,22.0,0.0,0.0,-33.42857142857143,-0.2857142857142857
4688,2021-08-07,Allegany County,36003.0,19.714285714285715,21.714285714285715,0.0,0.0,-34.285714285714285,-1.1428571428571428
4749,2021-08-14,Allegany County,36003.0,17.142857142857142,20.428571428571427,0.0,0.0,-34.0,-0.2857142857142857
4810,2021-08-21,Allegany County,36003.0,13.0,16.285714285714285,0.0,0.0,-34.285714285714285,0.0
4871,2021-08-28,Allegany County,36003.0,17.714285714285715,19.428571428571427,0.0,0.0,-33.714285714285715,-0.2857142857142857
4932,2021-09-04,Allegany County,36003.0,21.142857142857142,22.428571428571427,0.0,0.0,-32.57142857142857,-0.5714285714285714
4993,2021-09-11,Allegany County,36003.0,16.571428571428573,22.0,0.0,0.0,-36.714285714285715,0.42857142857142855
5054,2021-09-18,Allegany County,36003.0,18.857142857142858,11.142857142857142,0.0,0.0,-28.285714285714285,-1.1428571428571428
5115,2021-09-25,Allegany County,36003.0,7.0,12.285714285714286,0.0,0.0,-27.285714285714285,-0.42857142857142855
5176,2021-10-02,Allegany County,36003.0,7.428571428571429,11.857142857142858,0.0,0.0,-24.857142857142858,-0.7142857142857143
5237,2021-10-09,Allegany County,36003.0,5.142857142857143,13.571428571428571,0.0,0.0,-26.142857142857142,-0.42857142857142855
5298,2021-10-16,Allegany County,36003.0,7.285714285714286,14.857142857142858,0.0,0.0,-28.714285714285715,0.42857142857142855
5359,2021-10-23,Allegany County,36003.0,4.428571428571429,11.0,0.0,0.0,-24.714285714285715,0.8571428571428571
5420,2021-10-30,Allegany County,36003.0,9.428571428571429,8.714285714285714,0.0,0.0,-25.142857142857142,1.8571428571428572
5481,2021-11-06,Allegany County,36003.0,12.714285714285714,8.142857142857142,0.0,0.0,-24.285714285714285,1.5714285714285714
5542,2021-11-13,Allegany County,36003.0,11.142857142857142,7.428571428571429,0.0,0.0,-27.714285714285715,2.5714285714285716
5603,2021-11-20,Allegany County,36003.0,10.857142857142858,5.285714285714286,0.0,0.0,-25.571428571428573,3.0
5664,2021-11-27,Allegany County,36003.0,-2.857142857142857,2.142857142857143,0.0,0.0,-47.857142857142854,7.428571428571429
5725,2021-12-04,Allegany County,36003.0,4.571428571428571,2.142857142857143,0.0,0.0,-24.571428571428573,5.0
5786,2021-12-11,Allegany County,36003.0,1.7142857142857142,1.7142857142857142,0.0,0.0,-24.857142857142858,3.4285714285714284
5847,2021-12-18,Allegany County,36003.0,1.5714285714285714,1.5714285714285714,0.0,0.0,-25.142857142857142,2.142857142857143
5908,2021-12-25,Allegany County,36003.0,-14.0,0.14285714285714285,0.0,0.0,-44.714285714285715,5.285714285714286
5969,2022-01-01,Allegany County,36003.0,-22.857142857142858,-17.0,0.0,0.0,-50.142857142857146,9.857142857142858
6030,2022-01-08,Allegany County,36003.0,-17.428571428571427,-11.285714285714286,0.0,0.0,-30.142857142857142,7.142857142857143
6091,2022-01-15,Allegany County,36003.0,-12.714285714285714,-8.0,0.0,0.0,-28.0,5.857142857142857
6152,2022-01-22,Allegany County,36003.0,-15.428571428571429,-13.571428571428571,0.0,0.0,-33.857142857142854,8.142857142857142
6213,2022-01-29,Allegany County,36003.0,-7.714285714285714,-10.571428571428571,0.0,0.0,-26.0,5.714285714285714
6274,2022-02-05,Allegany County,36003.0,-7.0,-7.142857142857143,0.0,0.0,-30.857142857142858,8.714285714285714
6335,2022-02-12,Allegany County,36003.0,0.5714285714285714,-4.571428571428571,0.0,0.0,-23.0,5.285714285714286
6396,2022-02-19,Allegany County,36003.0,-1.5714285714285714,-9.428571428571429,0.0,0.0,-24.0,3.5714285714285716
6457,2022-02-26,Allegany County,36003.0,2.2857142857142856,-13.857142857142858,0.0,0.0,-34.142857142857146,4.857142857142857
6518,2022-03-05,Allegany County,36003.0,9.0,-5.142857142857143,0.0,0.0,-22.428571428571427,1.5714285714285714
6579,2022-03-12,Allegany County,36003.0,2.4285714285714284,-12.0,0.0,0.0,-22.428571428571427,2.4285714285714284
6640,2022-03-19,Allegany County,36003.0,2.4285714285714284,-8.142857142857142,0.0,0.0,-23.142857142857142,2.4285714285714284
6701,2022-03-26,Allegany County,36003.0,9.857142857142858,-6.571428571428571,0.0,0.0,-20.0,2.4285714285714284
6762,2022-04-02,Allegany County,36003.0,10.571428571428571,-6.285714285714286,0.0,0.0,-19.0,2.5714285714285716
6823,2022-04-09,Allegany County,36003.0,16.428571428571427,-2.0,0.0,0.0,-19.428571428571427,1.2857142857142858
6884,2022-04-16,Allegany County,36003.0,10.285714285714286,-1.2857142857142858,0.0,0.0,-33.714285714285715,4.0
6945,2022-04-23,Allegany County,36003.0,10.285714285714286,1.0,0.0,0.0,-22.714285714285715,2.7142857142857144
7006,2022-04-30,Allegany County,36003.0,19.857142857142858,3.142857142857143,0.0,0.0,-17.857142857142858,0.7142857142857143
7067,2022-05-07,Allegany County,36003.0,20.571428571428573,9.571428571428571,0.0,0.0,-19.142857142857142,0.2857142857142857
7128,2022-05-14,Allegany County,36003.0,27.285714285714285,13.285714285714286,0.0,0.0,-22.0,-1.0
7189,2022-05-21,Allegany County,36003.0,17.428571428571427,3.0,0.0,0.0,-24.857142857142858,-0.5714285714285714
7250,2022-05-28,Allegany County,36003.0,19.428571428571427,11.142857142857142,0.0,0.0,-27.428571428571427,-1.0
7311,2022-06-04,Allegany County,36003.0,19.285714285714285,17.285714285714285,0.0,0.0,-32.285714285714285,-0.2857142857142857
7372,2022-06-11,Allegany County,36003.0,19.0,8.857142857142858,0.0,0.0,-23.285714285714285,-1.0
7433,2022-06-18,Allegany County,36003.0,25.714285714285715,14.285714285714286,0.0,0.0,-24.714285714285715,-0.8571428571428571
7494,2022-06-25,Allegany County,36003.0,22.142857142857142,14.428571428571429,0.0,0.0,-30.142857142857142,-0.7142857142857143
7555,2022-07-02,Allegany County,36003.0,27.285714285714285,18.428571428571427,0.0,0.0,-34.857142857142854,-0.8571428571428571
7616,2022-07-09,Allegany County,36003.0,22.0,22.285714285714285,0.0,0.0,-41.142857142857146,0.42857142857142855
7677,2022-07-16,Allegany County,36003.0,28.428571428571427,18.571428571428573,0.0,0.0,-33.57142857142857,-1.0
7738,2022-07-23,Allegany County,36003.0,38.142857142857146,18.142857142857142,0.0,0.0,-34.857142857142854,1.1428571428571428
7799,2022-07-30,Allegany County,36003.0,20.0,13.0,0.0,0.0,-33.857142857142854,0.2857142857142857
7860,2022-08-06,Allegany County,36003.0,21.571428571428573,15.428571428571429,0.0,0.0,-33.714285714285715,-0.42857142857142855
7921,2022-08-13,Allegany County,36003.0,17.142857142857142,11.285714285714286,0.0,0.0,-32.857142857142854,-0.42857142857142855
7982,2022-08-20,Allegany County,36003.0,15.571428571428571,10.428571428571429,0.0,0.0,-32.0,2.142857142857143
8043,2022-08-27,Allegany County,36003.0,18.0,13.428571428571429,0.0,0.0,-30.285714285714285,2.5714285714285716
8104,2022-09-03,Allegany County,36003.0,25.0,19.714285714285715,0.0,0.0,-30.428571428571427,0.14285714285714285
8165,2022-09-10,Allegany County,36003.0,17.857142857142858,19.285714285714285,0.0,0.0,-33.714285714285715,1.1428571428571428
8226,2022-09-17,Allegany County,36003.0,20.571428571428573,11.714285714285714,0.0,0.0,-25.857142857142858,-0.8571428571428571
8287,2022-09-24,Allegany County,36003.0,19.142857142857142,11.714285714285714,0.0,0.0,-25.428571428571427,-0.2857142857142857
8348,2022-10-01,Allegany County,36003.0,18.571428571428573,8.857142857142858,0.0,0.0,-22.714285714285715,0.42857142857142855
8409,2022-10-08,Allegany County,36003.0,20.714285714285715,12.285714285714286,0.0,0.0,-22.285714285714285,0.2857142857142857
8470,2022-10-15,Allegany County,36003.0,21.142857142857142,9.714285714285714,0.0,0.0,-23.0,1.1428571428571428
2,2020-02-15,Bronx County,36005.0,0.0,-8.0,-5.0,-3.0,0.0,1.0
63,2020-02-22,Bronx County,36005.0,1.4285714285714286,-5.714285714285714,-1.2857142857142858,-6.714285714285714,-10.428571428571429,2.857142857142857
124,2020-02-29,Bronx County,36005.0,6.142857142857143,-1.1428571428571428,-1.0,3.7142857142857144,3.142857142857143,-0.42857142857142855
185,2020-03-07,Bronx County,36005.0,9.285714285714286,5.571428571428571,7.285714285714286,3.4285714285714284,3.2857142857142856,-0.42857142857142855
246,2020-03-14,Bronx County,36005.0,6.285714285714286,16.0,18.142857142857142,-2.7142857142857144,-0.8571428571428571,1.4285714285714286
307,2020-03-21,Bronx County,36005.0,-21.714285714285715,14.571428571428571,-10.0,-30.428571428571427,-28.714285714285715,12.571428571428571
368,2020-03-28,Bronx County,36005.0,-53.285714285714285,-21.0,-39.285714285714285,-52.857142857142854,-52.42857142857143,22.285714285714285
429,2020-04-04,Bronx County,36005.0,-53.285714285714285,-20.714285714285715,-45.57142857142857,-53.57142857142857,-58.42857142857143,24.142857142857142
490,2020-04-11,Bronx County,36005.0,-59.857142857142854,-16.571428571428573,-35.857142857142854,-55.57142857142857,-60.857142857142854,24.714285714285715
551,2020-04-18,Bronx County,36005.0,-62.42857142857143,-23.857142857142858,-43.42857142857143,-55.285714285714285,-58.714285714285715,24.142857142857142
612,2020-04-25,Bronx County,36005.0,-59.285714285714285,-20.285714285714285,-38.42857142857143,-53.285714285714285,-55.857142857142854,23.285714285714285
673,2020-05-02,Bronx County,36005.0,-55.714285714285715,-17.428571428571427,-34.857142857142854,-51.285714285714285,-53.57142857142857,21.571428571428573
734,2020-05-09,Bronx County,36005.0,-50.714285714285715,-9.714285714285714,-24.571428571428573,-47.42857142857143,-50.285714285714285,20.142857142857142
795,2020-05-16,Bronx County,36005.0,-47.0,-9.571428571428571,-10.428571428571429,-43.714285714285715,-47.142857142857146,18.428571428571427
856,2020-05-23,Bronx County,36005.0,-44.285714285714285,-10.0,-12.571428571428571,-43.57142857142857,-45.857142857142854,18.0
917,2020-05-30,Bronx County,36005.0,-41.57142857142857,-8.142857142857142,9.571428571428571,-40.42857142857143,-45.57142857142857,17.0
978,2020-06-06,Bronx County,36005.0,-39.857142857142854,-7.0,0.5714285714285714,-38.714285714285715,-41.285714285714285,16.571428571428573
1039,2020-06-13,Bronx County,36005.0,-29.571428571428573,-2.7142857142857144,24.857142857142858,-34.714285714285715,-38.0,13.714285714285714
1100,2020-06-20,Bronx County,36005.0,-28.142857142857142,-3.2857142857142856,25.714285714285715,-32.857142857142854,-37.285714285714285,12.428571428571429
1161,2020-06-27,Bronx County,36005.0,-24.0,-4.0,23.714285714285715,-30.571428571428573,-37.714285714285715,11.285714285714286
1222,2020-07-04,Bronx County,36005.0,-17.857142857142858,-2.2857142857142856,25.571428571428573,-30.571428571428573,-39.142857142857146,10.714285714285714
1283,2020-07-11,Bronx County,36005.0,-21.142857142857142,-6.285714285714286,5.714285714285714,-31.857142857142858,-37.57142857142857,11.0
1344,2020-07-18,Bronx County,36005.0,-14.142857142857142,-3.2857142857142856,31.428571428571427,-28.571428571428573,-35.714285714285715,9.571428571428571
1405,2020-07-25,Bronx County,36005.0,-16.571428571428573,-7.857142857142857,22.142857142857142,-30.428571428571427,-35.857142857142854,9.857142857142858
1466,2020-08-01,Bronx County,36005.0,-15.285714285714286,-6.571428571428571,25.428571428571427,-29.142857142857142,-36.142857142857146,9.142857142857142
1527,2020-08-08,Bronx County,36005.0,-16.142857142857142,-6.571428571428571,12.142857142857142,-30.571428571428573,-36.857142857142854,9.714285714285714
1588,2020-08-15,Bronx County,36005.0,-16.714285714285715,-7.428571428571429,22.857142857142858,-29.428571428571427,-36.142857142857146,8.857142857142858
1649,2020-08-22,Bronx County,36005.0,-18.571428571428573,-9.857142857142858,10.428571428571429,-30.428571428571427,-36.0,8.857142857142858
1710,2020-08-29,Bronx County,36005.0,-17.571428571428573,-9.142857142857142,9.142857142857142,-29.714285714285715,-35.42857142857143,8.857142857142858
1766,2020-09-05,Bronx County,36005.0,-12.857142857142858,-4.428571428571429,21.428571428571427,-26.714285714285715,-34.714285714285715,7.714285714285714
1822,2020-09-12,Bronx County,36005.0,-15.142857142857142,-6.285714285714286,19.0,-29.428571428571427,-37.57142857142857,8.571428571428571
1883,2020-09-19,Bronx County,36005.0,-14.0,-6.571428571428571,3.857142857142857,-27.285714285714285,-31.428571428571427,8.285714285714286
1944,2020-09-26,Bronx County,36005.0,-15.0,-7.142857142857143,-6.0,-26.857142857142858,-31.428571428571427,8.285714285714286
2005,2020-10-03,Bronx County,36005.0,-16.428571428571427,-5.714285714285714,-12.428571428571429,-27.285714285714285,-30.857142857142858,8.285714285714286
2066,2020-10-10,Bronx County,36005.0,-17.428571428571427,-4.285714285714286,-12.142857142857142,-25.857142857142858,-30.0,8.142857142857142
2127,2020-10-17,Bronx County,36005.0,-23.714285714285715,-9.714285714285714,-27.0,-29.714285714285715,-32.42857142857143,10.0
2188,2020-10-24,Bronx County,36005.0,-19.857142857142858,-5.571428571428571,-17.571428571428573,-26.0,-29.285714285714285,8.714285714285714
2249,2020-10-31,Bronx County,36005.0,-22.142857142857142,-7.428571428571429,-34.857142857142854,-29.428571428571427,-30.285714285714285,9.285714285714286
2310,2020-11-07,Bronx County,36005.0,-23.142857142857142,-6.142857142857143,-25.0,-28.571428571428573,-30.571428571428573,9.428571428571429
2371,2020-11-14,Bronx County,36005.0,-25.571428571428573,-7.285714285714286,-21.428571428571427,-28.714285714285715,-30.571428571428573,9.714285714285714
2432,2020-11-21,Bronx County,36005.0,-25.0,-6.714285714285714,-27.428571428571427,-29.142857142857142,-30.285714285714285,9.714285714285714
2493,2020-11-28,Bronx County,36005.0,-26.857142857142858,-6.142857142857143,-32.142857142857146,-35.857142857142854,-39.0,11.714285714285714
2554,2020-12-05,Bronx County,36005.0,-27.0,-10.714285714285714,-38.0,-34.142857142857146,-32.42857142857143,11.285714285714286
2615,2020-12-12,Bronx County,36005.0,-25.0,-8.285714285714286,-36.42857142857143,-33.57142857142857,-31.142857142857142,10.428571428571429
2676,2020-12-19,Bronx County,36005.0,-33.142857142857146,-14.428571428571429,-40.57142857142857,-37.0,-36.42857142857143,13.285714285714286
2737,2020-12-26,Bronx County,36005.0,-26.571428571428573,-8.571428571428571,-43.857142857142854,-38.714285714285715,-40.714285714285715,12.142857142857142
