SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,36,101,New York,Steuben County,7,98165,48851,49314,5668,2865,2803,10966,5606,5360,5280,2694,2586,8067,4088,3979,78888,39027,39861,76251,37686,38565,34427,17463,16964,22421,11364,11057,28572,14407,14165,17191,7827,9364,5668,2865,2803,5950,3026,2924,6357,3263,3094,6151,3134,3017,5855,2965,2890,5451,2818,2633,5705,2923,2782,5361,2708,2653,5904,2915,2989,6632,3328,3304,7563,3800,3763,7564,3838,3726,6813,3441,3372,5468,2666,2802,4063,1944,2119,2969,1401,1568,2288,988,1300,2403,828,1575,42.4,41.4,43.3
50,36,101,New York,Steuben County,8,97551,48492,49059,5592,2854,2738,10752,5498,5254,5246,2629,2617,7871,4003,3868,78603,38835,39768,75961,37511,38450,33981,17181,16800,22132,11177,10955,28351,14298,14053,17607,8033,9574,5592,2854,2738,5838,2971,2867,6182,3155,3027,6094,3114,2980,5755,2890,2865,5527,2838,2689,5583,2827,2756,5461,2758,2703,5561,2754,2807,6504,3264,3240,7388,3730,3658,7623,3850,3773,6836,3454,3382,5723,2781,2942,4151,1997,2154,3033,1428,1605,2290,969,1321,2410,858,1552,42.6,41.6,43.5
50,36,101,New York,Steuben County,9,96958,48335,48623,5454,2819,2635,10633,5442,5191,5148,2626,2522,7654,3933,3721,78364,38790,39574,75723,37448,38275,33518,17045,16473,21952,11125,10827,28104,14141,13963,18013,8249,9764,5454,2819,2635,5750,2928,2822,6119,3153,2966,5989,3060,2929,5577,2860,2717,5557,2832,2725,5478,2793,2685,5675,2911,2764,5242,2589,2653,6408,3225,3183,7192,3622,3570,7671,3844,3827,6833,3450,3383,6019,2930,3089,4206,2020,2186,3091,1447,1644,2255,981,1274,2442,871,1571,42.9,41.7,44
50,36,101,New York,Steuben County,10,96360,48046,48314,5246,2757,2489,10572,5344,5228,5058,2632,2426,7432,3815,3617,78078,38634,39444,75484,37313,38171,33244,16942,16302,22004,11174,10830,27547,13820,13727,18501,8504,9997,5246,2757,2489,5764,2926,2838,6058,3097,2961,5875,3014,2861,5365,2754,2611,5651,2879,2772,5463,2794,2669,5706,2923,2783,5184,2578,2606,6256,3135,3121,6916,3442,3474,7528,3789,3739,6847,3454,3393,6048,2967,3081,4563,2159,2404,3152,1480,1672,2240,993,1247,2498,905,1593,43,41.7,44.2
50,36,103,New York,Suffolk County,4,1498892,737743,761149,84694,43428,41266,179149,91851,87298,87986,45154,42832,134370,70540,63830,1191843,580301,611542,1147063,557310,589753,573461,290893,282568,372546,186191,186355,433265,212228,221037,206882,88351,118531,84694,43428,41266,95810,49299,46511,104780,53544,51236,106994,55734,51260,93921,48968,44953,82874,42823,40051,84737,42510,42227,91478,45214,46264,113457,55644,57813,126335,62246,64089,121549,60263,61286,98947,48559,50388,86434,41160,45274,64790,29892,34898,46915,21173,25742,36660,15867,20793,29558,12103,17455,28959,9316,19643,40.2,38.7,41.5
50,36,103,New York,Suffolk County,5,1496982,737045,759937,83333,42484,40849,175496,90072,85424,86581,44494,42087,135809,70989,64820,1195623,582612,613011,1151572,559995,591577,566929,288003,278926,365685,183427,182258,434182,212897,221285,215896,92682,123214,83333,42484,40849,93737,48388,45349,102905,52591,50314,105950,54988,50962,95294,49588,45706,83532,43306,40226,83793,42340,41453,89015,44136,44879,109345,53645,55700,124004,60909,63095,122959,60991,61968,102484,50285,52199,84735,40712,44023,70079,32432,37647,49112,22157,26955,36852,15984,20868,29734,12271,17463,30119,9838,20281,40.6,39,41.9
50,36,103,New York,Suffolk County,6,1497346,737417,759929,82075,41999,40076,171938,88153,83785,85353,43817,41536,137690,71757,65933,1201216,585641,615575,1157980,563448,594532,563235,286563,276672,361154,181715,179439,436782,214148,222634,222354,95828,126526,82075,41999,40076,91743,47263,44480,101157,51616,49541,104327,54084,50243,97754,50764,46990,84953,44153,40800,83211,42192,41019,88074,43842,44232,104916,51528,53388,121026,59394,61632,124114,61371,62743,106175,52266,53909,85467,41117,44350,71837,33344,38493,52322,23578,28744,37470,16356,21114,29720,12217,17503,31005,10333,20672,40.8,39.2,42.3
50,36,103,New York,Suffolk County,7,1495525,736557,758968,81645,41598,40047,167903,86081,81822,84273,43143,41130,138445,71901,66544,1204179,587597,616582,1161704,565735,595969,558423,284432,273991,356561,179974,176587,438463,215074,223389,228235,98786,129449,81645,41598,40047,88961,45619,43342,99798,51048,48750,102648,53167,49481,99214,51291,47923,86507,45138,41369,82844,42096,40748,86947,43404,43543,100263,49336,50927,117050,57395,59655,125041,61725,63316,109392,54039,55353,86980,41915,45065,74035,34570,39465,54434,24537,29897,38407,16778,21629,29512,12145,17367,31847,10756,21091,41.1,39.5,42.6
50,36,103,New York,Suffolk County,8,1491967,734415,757552,81124,41109,40015,164157,84297,79860,83216,42449,40767,137252,70924,66328,1205507,588109,617398,1163470,566560,596910,552462,281038,271424,352344,178007,174337,440027,216196,223831,233847,101433,132414,81124,41109,40015,86909,44721,42188,97598,49918,47680,101229,52265,48964,98889,50766,48123,88281,46014,42267,82110,41823,40287,86300,43097,43203,95653,47073,48580,113703,55940,57763,124240,61288,62952,112762,55581,57181,89322,43387,45935,76219,35664,40555,56302,25409,30893,39206,17032,22174,29291,12134,17157,32829,11194,21635,41.3,39.7,42.8
50,36,103,New York,Suffolk County,9,1486406,731562,754844,80066,40559,39507,161004,82563,78441,81659,41552,40107,135945,70099,65846,1205334,588058,617276,1163677,566888,596789,546330,278203,268127,348419,176627,171792,440015,215993,224022,239298,104169,135129,80066,40559,39507,85219,43620,41599,95478,49018,46460,99683,51358,48325,98228,50218,48010,89372,46578,42794,81718,41680,40038,86124,43202,42922,91205,45167,46038,110749,54290,56459,121854,60072,61782,115412,56907,58505,92000,44724,47276,78252,36824,41428,57505,25958,31547,40478,17647,22831,29284,12107,17177,33779,11633,22146,41.5,39.9,43.1
50,36,103,New York,Suffolk County,10,1483358,730253,753105,79241,40239,39002,158162,81048,77114,80182,40839,39343,135496,69630,65866,1206854,588951,617903,1165773,568127,597646,543716,277188,266528,347457,176660,170797,438074,214867,223207,244746,106970,137776,79241,40239,39002,84110,42889,41221,93471,48100,45371,98337,50638,47699,97922,49890,48032,90496,47197,43299,82437,42049,40388,85604,43172,42432,88920,44242,44678,106885,52353,54532,119475,58728,60747,116791,57636,59155,94923,46150,48773,76783,36366,40417,61841,28042,33799,42187,18450,23737,29495,12169,17326,34440,11943,22497,41.7,40.1,43.3
50,36,105,New York,Sullivan County,4,77053,39409,37644,4450,2300,2150,8462,4408,4054,4111,2099,2012,6565,3534,3031,62216,31706,30510,60030,30602,29428,27714,14408,13306,17978,9266,8712,23720,12177,11543,11767,5625,6142,4450,2300,2150,4575,2381,2194,4827,2518,2309,5095,2638,2457,4641,2504,2137,4256,2158,2098,4354,2246,2108,4205,2234,1971,5163,2628,2535,6261,3272,2989,6372,3343,3029,5737,2927,2810,5350,2635,2715,4011,2002,2009,2944,1502,1442,1973,984,989,1541,688,853,1298,449,849,42.1,41.5,42.7
50,36,105,New York,Sullivan County,5,76931,39393,37538,4496,2306,2190,8432,4407,4025,3929,2025,1904,6642,3584,3058,62099,31684,30415,60074,30655,29419,27445,14284,13161,17823,9171,8652,23440,12089,11351,12169,5811,6358,4496,2306,2190,4601,2399,2202,4780,2504,2276,4914,2565,2349,4708,2548,2160,4270,2181,2089,4434,2266,2168,4127,2183,1944,4992,2541,2451,6081,3202,2879,6314,3268,3046,5771,2986,2785,5274,2633,2641,4232,2101,2131,3095,1583,1512,2027,1003,1024,1462,648,814,1353,476,877,42.2,41.5,42.9
50,36,105,New York,Sullivan County,6,76945,39410,37535,4585,2364,2221,8399,4378,4021,3879,2006,1873,6711,3596,3115,62067,31670,30397,60082,30662,29420,27304,14236,13068,17664,9136,8528,23161,11963,11198,12546,5967,6579,4585,2364,2221,4622,2394,2228,4727,2486,2241,4783,2486,2297,4857,2614,2243,4333,2234,2099,4413,2263,2150,4165,2193,1972,4753,2446,2307,5776,3061,2715,6284,3262,3022,5792,2990,2802,5309,2650,2659,4352,2139,2213,3272,1662,1610,2085,1013,1072,1460,664,796,1377,489,888,42.3,41.5,43
50,36,105,New York,Sullivan County,7,75634,38759,36875,4219,2148,2071,8171,4235,3936,3836,1998,1838,6406,3423,2983,61351,31380,29971,59408,30378,29030,26600,13927,12673,17314,9016,8298,22847,11799,11048,12841,6140,6701,4219,2148,2071,4479,2300,2179,4648,2445,2203,4610,2408,2202,4676,2503,2173,4229,2203,2026,4372,2218,2154,4187,2203,1984,4526,2392,2134,5510,2918,2592,6215,3220,2995,5880,3037,2843,5242,2624,2618,4495,2219,2276,3370,1682,1688,2186,1095,1091,1457,682,775,1333,462,871,42.9,42.2,43.6
50,36,105,New York,Sullivan County,8,74832,38352,36480,4175,2126,2049,7939,4134,3805,3818,1970,1848,6241,3316,2925,60841,31113,29728,58900,30122,28778,26127,13685,12442,17008,8884,8124,22403,11546,10857,13248,6376,6872,4175,2126,2049,4359,2258,2101,4520,2361,2159,4553,2392,2161,4566,2409,2157,4203,2198,2005,4279,2186,2093,4219,2203,2016,4307,2297,2010,5207,2734,2473,6114,3178,2936,5925,3072,2853,5157,2562,2595,4714,2333,2381,3422,1693,1729,2305,1167,1138,1442,690,752,1365,493,872,43.1,42.4,44
50,36,105,New York,Sullivan County,9,74922,38431,36491,4335,2211,2124,7974,4131,3843,3800,1931,1869,6052,3236,2816,60789,31170,29619,58813,30158,28655,26104,13728,12376,17139,9016,8123,22087,11409,10678,13535,6497,7038,4335,2211,2124,4428,2282,2146,4433,2304,2129,4570,2399,2171,4395,2313,2082,4409,2373,2036,4308,2195,2113,4322,2226,2096,4100,2222,1878,5048,2629,2419,5910,3099,2811,5885,3039,2846,5244,2642,2602,4847,2391,2456,3460,1683,1777,2432,1238,1194,1447,686,761,1349,499,850,42.9,42.1,43.7
50,36,105,New York,Sullivan County,10,74994,38437,36557,4326,2213,2113,7918,4100,3818,3725,1909,1816,6017,3204,2813,60995,31208,29787,59025,30215,28810,26147,13725,12422,17261,9065,8196,21784,11247,10537,13963,6699,7264,4326,2213,2113,4342,2256,2086,4432,2297,2135,4526,2360,2166,4360,2300,2060,4486,2403,2083,4325,2234,2091,4338,2211,2127,4112,2217,1895,4898,2542,2356,5764,3045,2719,5845,2974,2871,5277,2686,2591,4818,2396,2422,3676,1790,1886,2565,1278,1287,1524,728,796,1380,507,873,42.9,42.2,43.8
50,36,107,New York,Tioga County,4,50875,25207,25668,2836,1487,1349,5993,3070,2923,2855,1445,1410,3739,1957,1782,40637,19939,20698,39191,19205,19986,17317,8789,8528,11397,5740,5657,15886,7809,8077,8169,3699,4470,2836,1487,1349,3205,1644,1561,3462,1779,1683,3337,1717,1620,2583,1332,1251,2666,1337,1329,2713,1396,1317,2734,1366,1368,3284,1641,1643,4138,2000,2138,4665,2292,2373,3758,1903,1855,3325,1614,1711,2478,1209,1269,1900,911,989,1641,765,876,1142,478,664,1008,336,672,42.9,41.7,44.2
50,36,107,New York,Tioga County,5,50278,24933,25345,2673,1390,1283,5852,3024,2828,2840,1434,1406,3826,2014,1812,40370,19799,20571,38913,19085,19828,17014,8637,8377,11059,5555,5504,15572,7664,7908,8456,3852,4604,2673,1390,1283,3179,1650,1529,3384,1740,1644,3251,1674,1577,2704,1408,1296,2581,1261,1320,2664,1386,1278,2684,1330,1354,3130,1578,1552,3861,1871,1990,4587,2238,2349,3970,2011,1959,3154,1544,1610,2687,1300,1387,1913,948,965,1667,766,901,1118,478,640,1071,360,711,43.3,42.1,44.5
50,36,107,New York,Tioga County,6,50103,24873,25230,2641,1361,1280,5794,2995,2799,2752,1408,1344,3868,2034,1834,40290,19801,20489,38916,19109,19807,16891,8606,8285,10964,5527,5437,15362,7570,7792,8722,3978,4744,2641,1361,1280,3138,1640,1498,3349,1718,1631,3174,1622,1552,2753,1457,1296,2525,1270,1255,2774,1400,1374,2644,1325,1319,3021,1532,1489,3597,1737,1860,4464,2171,2293,4181,2107,2074,3120,1555,1565,2760,1318,1442,2042,1011,1031,1658,758,900,1153,516,637,1109,375,734,43.5,42.3,44.8
50,36,107,New York,Tioga County,7,49824,24715,25109,2570,1301,1269,5626,2930,2696,2702,1385,1317,3872,1997,1875,40261,19798,20463,38926,19099,19827,16711,8497,8214,10820,5445,5375,15251,7550,7701,8983,4107,4876,2570,1301,1269,3037,1607,1430,3272,1653,1619,3114,1605,1509,2777,1447,1330,2570,1293,1277,2723,1378,1345,2651,1336,1315,2876,1438,1438,3408,1686,1722,4310,2092,2218,4315,2156,2159,3218,1616,1602,2854,1356,1498,2160,1071,1089,1635,740,895,1192,539,653,1142,401,741,43.9,42.7,45.1
50,36,107,New York,Tioga County,8,49355,24476,24879,2558,1288,1270,5500,2848,2652,2691,1383,1308,3793,1944,1849,39958,19669,20289,38606,18957,19649,16469,8354,8115,10639,5360,5279,15008,7438,7570,9166,4215,4951,2558,1288,1270,2958,1546,1412,3196,1635,1561,3069,1578,1491,2761,1416,1345,2504,1275,1229,2717,1374,1343,2701,1361,1340,2717,1350,1367,3255,1612,1643,4076,1976,2100,4353,2169,2184,3324,1681,1643,2925,1402,1523,2218,1089,1129,1630,741,889,1221,566,655,1172,417,755,44.1,42.9,45.3
50,36,107,New York,Tioga County,9,48824,24143,24681,2507,1226,1281,5362,2770,2592,2635,1339,1296,3649,1887,1762,39667,19486,20181,38320,18808,19512,16214,8212,8002,10569,5314,5255,14715,7287,7428,9387,4320,5067,2507,1226,1281,2848,1507,1341,3153,1591,1562,2986,1543,1443,2659,1355,1304,2529,1282,1247,2681,1336,1345,2727,1397,1330,2632,1299,1333,3086,1529,1557,3882,1884,1998,4286,2126,2160,3461,1748,1713,3027,1457,1570,2244,1080,1164,1636,767,869,1305,591,714,1175,425,750,44.5,43.3,45.5
50,36,107,New York,Tioga County,10,48609,24092,24517,2463,1193,1270,5215,2713,2502,2608,1332,1276,3589,1866,1723,39659,19528,20131,38323,18854,19469,16129,8198,7931,10579,5332,5247,14542,7211,7331,9613,4445,5168,2463,1193,1270,2737,1432,1305,3125,1613,1512,2983,1548,1435,2567,1318,1249,2575,1322,1253,2654,1316,1338,2730,1397,1333,2620,1297,1323,3012,1502,1510,3634,1759,1875,4268,2096,2172,3628,1854,1774,2910,1407,1503,2471,1176,1295,1675,811,864,1320,590,730,1237,461,776,44.7,43.4,45.9
50,36,109,New York,Tompkins County,4,101821,50143,51678,4294,2201,2093,7801,4042,3759,4096,2153,1943,27417,13863,13554,87831,42907,44924,85630,41747,43883,54355,27413,26942,23736,11870,11866,23263,11116,12147,11214,4898,6316,4294,2201,2093,4338,2222,2116,4357,2293,2064,12352,6122,6230,18267,9421,8846,7610,3891,3719,6056,3013,3043,4831,2386,2445,5239,2580,2659,5637,2690,2947,6039,2863,3176,6155,2965,3190,5432,2598,2834,3629,1774,1855,2426,1133,1293,1801,782,1019,1581,633,948,1777,576,1201,29.8,28.6,31.1
50,36,109,New York,Tompkins County,5,102726,50566,52160,4437,2268,2169,7772,4021,3751,4059,2162,1897,27690,13992,13698,88624,43255,45369,86458,42115,44343,54702,27576,27126,23860,11896,11964,23050,11017,12033,11858,5210,6648,4437,2268,2169,4314,2206,2108,4365,2289,2076,12270,6124,6146,18572,9556,9016,7388,3762,3626,6277,3078,3199,5030,2505,2525,5165,2551,2614,5563,2682,2881,5906,2792,3114,6109,2922,3187,5472,2621,2851,4058,1974,2084,2587,1201,1386,1839,802,1037,1540,626,914,1834,607,1227,30,28.7,31.3
50,36,109,New York,Tompkins County,6,103553,50852,52701,4419,2258,2161,7852,4049,3803,3911,2088,1823,28063,14147,13916,89466,43576,45890,87371,42457,44914,55027,27637,27390,23918,11859,12059,23040,11016,12024,12350,5435,6915,4419,2258,2161,4362,2218,2144,4355,2288,2067,12260,6086,6174,18849,9692,9157,7414,3765,3649,6251,3049,3202,5174,2538,2636,5079,2507,2572,5450,2632,2818,5865,2783,3082,6035,2864,3171,5690,2737,2953,4312,2056,2256,2811,1316,1495,1868,828,1040,1506,614,892,1853,621,1232,30.1,28.7,31.5
50,36,109,New York,Tompkins County,7,103391,50847,52544,4415,2239,2176,7713,3976,3737,3831,2069,1762,28093,14176,13917,89459,43651,45808,87432,42563,44869,54658,27484,27174,23625,11718,11907,22885,10966,11919,12829,5703,7126,4415,2239,2176,4255,2175,2080,4349,2280,2069,12013,5954,6059,19020,9812,9208,7142,3656,3486,6254,3089,3165,5320,2597,2723,4909,2376,2533,5301,2599,2702,5818,2746,3072,6000,2830,3170,5766,2791,2975,4562,2188,2374,3047,1424,1623,1911,865,1046,1475,600,875,1834,626,1208,30.4,28.9,31.9
50,36,109,New York,Tompkins County,8,103006,50685,52321,4362,2210,2152,7592,3879,3713,3724,2033,1691,27903,14144,13759,89291,43628,45663,87328,42563,44765,54228,27304,26924,23441,11580,11861,22681,10842,11839,13303,5997,7306,4362,2210,2152,4177,2137,2040,4255,2195,2060,11799,5875,5924,18988,9849,9139,7111,3612,3499,6053,2952,3101,5442,2662,2780,4835,2354,2481,5260,2576,2684,5677,2677,3000,5908,2802,3106,5836,2787,3049,4832,2338,2494,3200,1519,1681,1968,904,1064,1459,604,855,1844,632,1212,30.6,29.2,32.2
50,36,109,New York,Tompkins County,9,102942,50617,52325,4281,2181,2100,7562,3830,3732,3684,1995,1689,27579,13926,13653,89356,43671,45685,87415,42611,44804,53952,27142,26810,23549,11668,11881,22532,10795,11737,13755,6222,7533,4281,2181,2100,4200,2116,2084,4222,2161,2061,11698,5827,5871,18705,9647,9058,7300,3732,3568,5954,2935,3019,5575,2698,2877,4720,2303,2417,5195,2533,2662,5588,2664,2924,5869,2779,3090,5880,2819,3061,5080,2435,2645,3258,1575,1683,2093,945,1148,1451,622,829,1873,645,1228,30.9,29.5,32.3
50,36,109,New York,Tompkins County,10,102664,50445,52219,4123,2069,2054,7527,3824,3703,3662,1961,1701,27273,13774,13499,89253,43630,45623,87352,42591,44761,53768,27031,26737,23709,11744,11965,22041,10598,11443,14329,6475,7854,4123,2069,2054,4242,2154,2088,4161,2118,2043,11609,5761,5848,18450,9526,8924,7285,3716,3569,5883,2897,2986,5691,2736,2955,4850,2395,2455,4998,2447,2551,5538,2668,2870,5708,2722,2986,5797,2761,3036,5109,2442,2667,3660,1765,1895,2248,1005,1243,1461,621,840,1851,642,1209,31.2,29.8,32.6
50,36,111,New York,Ulster County,4,182448,90750,91698,8821,4454,4367,17782,9029,8753,9166,4752,4414,18632,9320,9312,151449,74948,76501,146679,72515,74164,69046,35478,33568,43419,22542,20877,56698,28344,28354,27930,12309,15621,8821,4454,4367,9581,4873,4708,10372,5292,5080,12625,6311,6314,13002,6625,6377,10278,5560,4718,9980,5085,4895,10509,5382,5127,12652,6515,6137,14724,7528,7196,15491,7776,7715,13680,6751,6929,12803,6289,6514,8978,4270,4708,6114,2925,3189,4862,2181,2681,3956,1615,2341,4020,1318,2702,42.4,41.4,43.5
50,36,111,New York,Ulster County,5,181538,90347,91191,8513,4336,4177,17472,8845,8627,8862,4605,4257,18408,9215,9193,151258,74951,76307,146691,72561,74130,68105,35129,32976,42952,22380,20572,56052,27973,28079,29279,12993,16286,8513,4336,4177,9525,4803,4722,10064,5113,4951,12230,6159,6071,12923,6590,6333,10437,5637,4800,9953,5084,4869,10245,5296,4949,12317,6363,5954,14194,7228,6966,15332,7693,7639,13932,6915,7017,12594,6137,6457,9847,4699,5148,6484,3087,3397,4845,2205,2640,3920,1622,2298,4183,1380,2803,42.8,41.8,44
50,36,111,New York,Ulster County,6,180698,89738,90960,8277,4191,4086,17225,8686,8539,8511,4416,4095,18089,9073,9016,151071,74762,76309,146685,72445,74240,67259,34622,32637,42697,22168,20529,55506,27690,27816,30393,13514,16879,8277,4191,4086,9370,4704,4666,9893,5017,4876,11835,5940,5895,12727,6514,6213,10728,5721,5007,10039,5166,4873,10127,5220,4907,11803,6061,5742,13545,6871,6674,15209,7643,7566,14145,7003,7142,12607,6173,6434,10282,4896,5386,7039,3342,3697,4859,2213,2646,3892,1643,2249,4321,1420,2901,43.2,42.1,44.3
50,36,111,New York,Ulster County,7,180400,89635,90765,8243,4183,4060,16833,8471,8362,8327,4278,4049,17759,8997,8762,151238,74901,76337,146997,72703,74294,66900,34505,32395,42851,22273,20578,54954,27387,27567,31433,14046,17387,8243,4183,4060,9114,4572,4542,9756,4942,4814,11502,5748,5754,12547,6484,6063,11228,5947,5281,10196,5296,4900,10174,5283,4891,11253,5747,5506,12950,6573,6377,14986,7489,7497,14322,7134,7188,12696,6191,6505,10773,5196,5577,7460,3499,3961,4985,2275,2710,3857,1657,2200,4358,1419,2939,43.5,42.3,44.7
50,36,111,New York,Ulster County,8,179658,89082,90576,8077,4097,3980,16548,8284,8264,8195,4158,4037,17361,8771,8590,151005,74659,76346,146838,72543,74295,66155,34040,32115,42573,22117,20456,54553,27118,27435,32351,14537,17814,8077,4097,3980,8905,4452,4453,9617,4838,4779,11356,5628,5728,12226,6295,5931,11355,5963,5392,10295,5405,4890,10189,5285,4904,10734,5464,5270,12635,6423,6212,14548,7250,7298,14576,7249,7327,12794,6196,6598,11169,5421,5748,7849,3682,4167,5093,2316,2777,3799,1626,2173,4441,1492,2949,43.8,42.5,45
50,36,111,New York,Ulster County,9,179042,88788,90254,7946,4029,3917,16389,8205,8184,8047,4062,3985,16823,8513,8310,150800,74571,76229,146660,72492,74168,65362,33641,31721,42411,22038,20373,53958,26855,27103,33468,15086,18382,7946,4029,3917,8764,4386,4378,9544,4791,4753,11131,5468,5663,11820,6135,5685,11619,6049,5570,10248,5450,4798,10271,5282,4989,10273,5257,5016,12428,6363,6065,14065,7003,7062,14692,7275,7417,12773,6214,6559,11739,5696,6043,8116,3804,4312,5333,2436,2897,3771,1589,2182,4509,1561,2948,44,42.6,45.3
50,36,111,New York,Ulster County,10,178635,88567,90068,7893,4030,3863,16159,8103,8056,7919,4022,3897,16604,8343,8261,150729,74459,76270,146664,72412,74252,65120,33474,31646,42522,22096,20426,53168,26488,26680,34370,15485,18885,7893,4030,3863,8607,4331,4276,9477,4759,4718,10977,5358,5619,11621,6020,5601,11609,6008,5601,10423,5515,4908,10333,5324,5009,10157,5249,4908,12066,6186,5880,13625,6749,6876,14573,7205,7368,12904,6348,6556,11551,5547,6004,8863,4154,4709,5652,2607,3045,3782,1606,2176,4522,1571,2951,44.1,42.7,45.5
50,36,113,New York,Warren County,4,65736,32153,33583,3210,1642,1568,6606,3458,3148,3437,1731,1706,5095,2597,2498,54273,26239,28034,52483,25322,27161,22745,11367,11378,15029,7437,7592,20835,10212,10623,11524,5076,6448,3210,1642,1568,3547,1874,1673,3875,1982,1893,4090,2071,2019,3626,1859,1767,3585,1770,1815,3421,1724,1697,3515,1752,1763,4508,2191,2317,5253,2545,2708,5501,2675,2826,5185,2573,2612,4896,2419,2477,3600,1731,1869,2589,1242,1347,1975,860,1115,1688,681,1007,1672,562,1110,44.4,43.3,45.6
50,36,113,New York,Warren County,5,65417,32014,33403,3176,1602,1574,6363,3335,3028,3317,1661,1656,5157,2668,2489,54261,26274,27987,52561,25416,27145,22452,11250,11202,14782,7329,7453,20545,10034,10511,12077,5385,6692,3176,1602,1574,3408,1782,1626,3759,1961,1798,3928,1990,1938,3742,1931,1811,3613,1768,1845,3457,1757,1700,3379,1701,1678,4333,2103,2230,5050,2438,2612,5506,2662,2844,5184,2553,2631,4805,2381,2424,3944,1913,2031,2777,1347,1430,1989,880,1109,1678,674,1004,1689,571,1118,44.9,43.7,46.1
50,36,113,New York,Warren County,6,65083,31860,33223,3127,1604,1523,6247,3248,2999,3210,1610,1600,5194,2663,2531,54139,26215,27924,52499,25398,27101,22146,11066,11080,14515,7183,7332,20270,9896,10374,12520,5656,6864,3127,1604,1523,3318,1715,1603,3702,1923,1779,3805,1948,1857,3826,1935,1891,3555,1779,1776,3446,1733,1713,3351,1681,1670,4163,1990,2173,4816,2371,2445,5424,2612,2812,5164,2505,2659,4866,2408,2458,4092,2021,2071,2990,1453,1537,2021,914,1107,1670,665,1005,1747,603,1144,45.3,44.2,46.4
